27,87,13,5,0,4,0,0,0,0,0,0,0,152,220,269,273,295,453,627,1118,1126,1139,1158,1166,0,4,1726,22,5,19,23,396,1473,133,177,192,119,24,15,14,10,19,5,8,0,0,6,7,8,15,26,31,32,42,44,65,258,3,23,33,49,64,136,442,0,210,434,0,4,97,239,365,3416,1346,768,287,167,187,200,240,290,363,393,421,405,304,147,0,0,0,0,0,0,0,0,0,33,41,55,491,0,0,57,28,14,4,333,48,29,16,4,271,66,51,44,26,27,24,10,7,0,15,13,6,2,11,22
33,117,0,12,3,0,0,0,0,0,0,0,0,90,156,231,248,0,4,23,0,0,0,0,1174,0,7,1759,19,4,20,37,232,1683,161,162,139,88,38,27,26,22,23,6,21,0,2,6,15,0,2,11,15,25,40,51,64,213,5,20,28,50,60,147,361,0,0,420,0,0,143,261,234,2526,1866,1198,372,151,154,150,174,200,283,333,399,453,431,271,0,0,0,0,0,0,0,0,1,25,0,7,447,134,67,61,31,13,3,293,61,25,17,1,221,57,44,44,22,13,11,4,0,4,39,19,10,5,16,22
34,144,0,30,10,3,0,0,0,0,0,0,3,61,107,177,367,1,0,9,0,0,0,0,1182,584,289,1944,12,4,18,34,143,1849,157,143,116,77,41,31,32,32,23,3,36,0,8,15,39,2,0,5,11,24,35,37,43,168,5,12,28,46,51,222,282,0,19,412,0,0,246,384,197,1481,2653,1959,560,147,128,132,142,145,205,263,335,459,578,553,0,0,0,0,0,0,13,2,0,8,0,4,288,87,68,53,34,17,3,246,64,28,18,1,180,47,28,30,15,5,2,0,6,23,80,24,12,5,21,28
45,190,24,47,15,12,0,0,0,0,0,8,17,48,86,127,457,10,4,0,0,0,0,0,613,631,424,2174,14,6,17,29,95,1979,152,132,95,66,48,39,47,41,19,2,51,2,11,31,71,12,4,0,2,11,19,23,35,135,3,15,34,49,62,340,159,0,20,377,0,16,497,259,0,0,1685,3348,954,166,115,87,105,104,130,181,227,347,574,1080,1022,969,884,718,467,0,31,11,5,0,0,5,239,89,72,58,38,20,4,206,78,28,20,2,142,40,27,22,9,0,0,0,0,13,116,28,16,5,18,34
48,287,49,63,41,19,2,0,0,0,0,5,21,47,66,102,526,24,7,0,0,0,0,1,304,503,474,2440,19,5,19,32,73,2116,154,127,98,75,62,53,50,32,16,3,75,2,0,24,129,22,18,9,0,4,12,15,25,104,8,15,30,49,55,291,0,0,23,360,3,19,465,0,0,0,0,2860,1779,182,133,80,72,55,69,88,89,92,82,86,91,140,266,496,955,0,57,20,7,0,0,3,170,90,77,53,38,20,4,150,91,29,20,6,105,26,20,16,6,0,6,14,10,31,159,30,18,5,16,32
42,320,0,51,17,0,4,0,0,0,0,6,27,69,111,109,630,20,0,0,0,0,0,11,166,353,599,3064,15,1,16,47,62,2236,134,109,88,71,65,60,46,36,16,2,88,0,0,0,197,52,32,9,3,0,3,6,20,73,6,17,28,42,39,250,2,16,45,336,2,15,446,27,5,0,251,1930,3353,222,160,88,61,44,39,47,63,74,79,76,47,27,0,0,947,0,79,21,10,6,1,0,110,81,78,53,40,25,10,96,149,25,18,6,75,22,12,6,0,0,0,12,0,24,205,28,18,5,15,32
51,357,0,73,14,0,12,0,0,0,0,0,0,0,71,91,681,0,0,0,0,0,2,14,96,0,0,3106,26,4,0,26,74,2393,127,104,95,77,65,55,41,36,17,3,97,0,0,88,205,0,0,0,16,3,0,2,13,48,4,16,18,40,43,215,3,15,31,293,3,14,389,14,3,0,243,0,3230,234,172,105,54,37,25,25,31,38,47,67,65,54,0,0,939,918,902,807,784,769,166,94,108,80,77,49,47,27,9,0,124,27,15,6,47,13,5,0,0,0,0,23,0,13,240,31,17,4,18,37
48,420,45,94,21,15,28,0,0,0,0,0,0,0,37,76,734,370,0,0,0,0,8,20,124,0,0,3114,0,0,0,0,0,2705,572,496,443,266,198,154,107,72,21,4,110,58,31,178,125,0,0,3,44,11,7,0,3,29,4,12,20,39,34,169,3,18,30,261,4,15,364,9,1,227,235,0,3111,307,240,145,59,22,9,6,8,10,15,29,48,94,39,23,18,9,0,0,0,579,109,92,101,81,83,51,48,28,10,0,95,23,16,3,24,4,0,7,0,0,5,40,23,26,294,45,13,5,16,32
88,578,90,128,63,39,21,0,0,0,0,0,0,0,25,55,413,585,309,0,0,9,14,17,146,88,0,3122,1542,789,0,0,1489,2997,276,0,98,36,0,0,0,8,0,6,64,67,62,251,78,0,0,0,64,22,16,6,0,10,5,9,14,28,32,135,3,11,25,228,7,13,335,4,0,214,0,0,2946,347,303,217,105,24,10,0,0,0,0,0,0,39,4,6,7,8,0,0,0,515,96,76,89,84,78,57,50,31,16,4,73,10,8,1,11,0,1,19,15,23,18,40,36,40,342,24,0,6,25,55
0,680,86,75,0,0,0,0,0,0,0,0,0,0,20,36,239,414,529,263,144,97,62,47,86,142,0,1588,1561,1624,786,0,3021,1516,0,0,63,57,31,9,0,3,10,42,90,131,184,478,46,0,21,48,95,34,22,15,7,2,0,1,6,22,28,95,1,17,34,198,6,13,315,0,0,203,4,24,2760,381,360,284,160,6,8,0,0,0,0,2,19,27,0,0,0,0,0,0,0,450,97,76,63,63,56,53,42,32,18,4,52,12,3,0,3,5,10,23,0,17,25,40,43,49,388,14,0,0,0,0
0,688,0,46,4,0,0,0,0,0,0,0,0,24,250,277,402,620,575,405,261,186,140,110,106,204,0,796,1140,1411,1466,3781,3029,0,0,0,26,20,14,11,3,0,2,6,0,0,0,504,27,0,99,117,178,115,88,66,29,5,0,0,4,15,20,64,2,20,32,164,6,14,294,11,4,189,3,24,2526,373,408,434,321,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,33,394,79,74,63,62,47,50,31,26,18,4,27,8,0,4,14,16,19,40,0,11,38,72,64,60,442,14,0,0,0,0
0,696,0,66,19,4,0,0,0,0,0,0,0,28,196,0,0,327,480,457,350,274,219,168,157,307,0,406,792,1143,1320,4450,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,541,58,79,173,120,104,0,0,8,8,0,8,3,0,1,9,44,5,16,28,131,3,12,254,13,6,169,4,37,2323,339,359,476,638,380,0,0,19,22,11,5,0,0,0,0,0,5,22,39,63,305,75,59,55,57,45,47,27,24,13,3,10,0,3,14,27,35,33,72,0,0,0,44,69,78,506,8,0,0,0,0
0,731,43,82,15,0,0,0,0,0,0,0,0,54,171,0,0,164,347,437,408,366,301,222,192,423,236,315,558,837,1092,5025,2525,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,811,254,209,155,90,47,0,0,0,0,2,33,12,4,0,2,24,4,12,21,105,4,13,220,13,5,155,3,57,2122,298,251,285,452,761,696,633,594,517,427,277,0,0,0,0,0,0,8,12,20,214,85,55,45,38,31,31,20,12,4,0,0,0,0,12,39,84,153,241,249,133,141,96,84,83,576,14,6,6,0,0
411,771,58,53,15,8,0,0,0,0,0,48,77,108,129,5,0,73,253,470,401,409,370,313,240,331,308,322,449,632,859,2966,2790,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,80,34,7,6,0,0,0,59,23,14,6,0,9,2,9,18,76,2,12,183,11,4,138,3,100,1916,345,229,162,125,107,96,60,81,138,258,521,254,0,0,0,0,0,0,4,14,145,76,61,45,31,26,17,15,5,0,5,11,0,0,0,3,10,36,0,124,0,75,90,107,89,658,15,3,19,15,13
638,411,57,34,9,27,0,0,0,4,26,79,39,36,46,0,0,0,0,263,324,545,726,548,391,360,352,332,422,523,664,1802,2245,3861,0,0,0,0,7,7,0,0,0,0,0,0,0,827,0,0,1,118,29,23,24,27,33,46,79,27,27,12,3,3,0,8,12,51,4,14,158,10,2,122,1,186,1675,455,252,179,127,120,93,22,3,0,0,251,497,0,0,0,0,0,0,0,6,89,48,45,39,21,16,8,2,0,4,14,29,0,13,5,0,7,19,0,132,0,50,58,104,105,725,0,0,12,21,24
801,247,48,21,4,46,5,0,0,4,18,37,0,16,14,0,0,0,0,139,0,0,359,489,454,415,438,367,394,474,567,1249,1683,4707,0,0,0,4454,0,362,1,0,0,0,0,0,416,835,0,0,0,143,44,42,42,51,47,50,71,48,46,17,19,14,1,0,3,26,5,12,127,11,4,108,4,355,1322,626,299,202,102,135,137,26,0,0,0,0,489,481,473,0,0,4,5,5,0,50,39,35,32,21,14,8,0,3,8,22,53,35,43,0,0,0,2,0,140,148,116,90,96,108,787,397,5,9,20,31
895,144,42,19,5,71,13,6,0,4,14,17,0,8,0,0,0,0,0,147,155,163,227,371,416,399,440,418,395,441,515,892,1296,5348,2672,0,5806,8847,18283,714,0,0,0,0,0,320,649,446,28,52,95,187,65,56,62,88,98,135,100,42,29,0,33,18,9,3,0,8,3,13,96,11,4,89,5,688,830,952,416,286,69,127,239,59,0,0,0,0,0,0,465,457,263,210,151,108,64,53,37,34,21,12,3,0,5,10,16,27,41,41,80,0,0,4,0,0,0,77,105,115,111,119,471,645,10,6,13,24
977,101,46,20,3,102,15,10,0,3,3,4,3,7,3,0,0,0,0,0,0,153,363,676,1035,1413,1846,2291,2700,3087,3513,4090,4858,7951,11041,11370,11585,5928,13497,1412,0,0,8,145,273,562,478,269,69,104,125,149,93,86,94,116,92,67,0,0,21,0,58,20,17,13,7,2,0,10,59,18,4,70,6,676,0,720,527,467,0,0,190,107,0,0,0,0,0,0,0,178,74,66,58,48,46,42,25,22,11,4,0,2,15,17,17,32,43,43,144,28,20,12,0,0,0,44,79,106,120,137,317,811,12,5,18,30
1035,76,41,15,0,123,20,19,3,8,9,8,13,18,33,8,0,0,0,0,24,104,177,229,251,283,367,381,373,312,258,225,176,813,804,594,409,267,9880,2803,0,0,0,349,377,478,346,198,109,125,136,135,102,97,112,107,66,40,0,0,58,39,77,27,29,24,13,3,0,4,27,9,3,58,5,662,0,448,605,941,711,246,240,205,0,0,7,3,0,0,0,133,73,60,51,41,42,37,20,11,4,0,5,10,21,32,31,41,54,63,180,0,0,0,0,0,0,26,61,87,101,124,228,956,17,6,20,29
1102,74,42,19,2,154,25,15,1,11,22,22,26,26,74,8,0,0,0,0,61,151,214,253,263,330,441,399,339,275,224,183,127,1473,763,395,219,99,8339,5553,0,0,283,570,388,403,268,187,135,156,158,136,119,112,105,82,48,28,3,0,107,63,69,45,36,33,21,4,0,0,8,3,2,41,4,651,0,125,240,454,903,233,290,419,347,289,224,153,102,41,0,83,69,60,43,26,22,25,18,5,0,2,11,20,30,40,41,50,66,76,225,0,0,0,0,0,0,16,62,82,109,127,195,1087,17,4,20,34
1153,60,40,15,0,188,28,16,3,15,22,27,41,41,101,0,0,0,0,0,127,217,262,297,266,385,501,358,269,186,156,90,59,1385,0,0,0,0,5523,11068,6686,5840,5314,4804,4323,3979,3607,3328,3082,2843,2585,2356,2202,2073,1943,1847,1755,1677,1593,1540,1463,1273,1138,1016,842,650,348,0,0,7,5,2,0,22,4,641,0,0,0,0,786,134,135,127,103,102,91,79,80,82,43,56,61,58,32,25,12,8,5,0,6,11,19,25,39,54,48,53,70,90,283,0,0,0,8,0,0,0,35,85,111,120,160,1192,12,2,19,40
1219,60,34,14,3,216,37,15,4,25,61,83,116,154,203,0,0,0,0,0,236,291,289,269,219,452,557,268,161,86,68,0,3,1345,0,0,0,0,0,4366,1578,1024,411,365,310,312,269,261,301,338,295,174,118,109,78,73,72,98,88,114,129,174,174,251,316,470,672,508,343,209,137,75,35,21,7,630,41,0,0,3,705,112,118,127,102,95,83,73,53,48,34,34,56,89,32,23,8,2,0,2,12,21,31,36,42,64,60,59,67,86,337,169,85,73,16,0,0,0,0,52,81,112,143,1283,10,2,19,44
1298,66,47,17,3,245,30,0,0,0,6,0,0,76,295,0,0,0,162,322,470,338,263,217,187,665,337,0,0,5,6,0,0,1332,1319,0,0,0,0,3610,2092,1610,423,384,316,309,276,247,262,358,378,197,127,103,65,60,43,53,58,79,88,121,99,154,205,244,288,292,229,80,81,45,33,17,7,567,63,53,45,2,625,103,98,109,96,85,77,75,54,38,15,0,0,55,18,14,2,0,4,14,21,29,40,48,51,71,82,80,85,98,229,202,149,177,0,0,0,0,0,31,79,108,143,1381,13,2,20,39
1365,65,26,0,4,289,21,0,0,0,0,0,0,0,303,151,0,0,273,301,254,193,167,146,125,558,0,0,0,0,0,0,0,0,1311,0,0,0,0,2566,2561,2699,457,388,358,312,271,200,170,328,603,237,151,123,74,56,41,37,28,38,58,115,43,82,153,192,279,357,390,82,87,54,35,15,6,527,0,0,35,4,551,89,91,95,89,78,77,81,58,46,25,0,0,38,16,8,0,6,10,20,24,29,45,49,55,67,84,73,84,106,173,206,179,279,142,0,0,0,0,0,45,130,210,1618,13,2,19,35
1441,39,0,0,5,310,0,0,0,0,10,31,53,72,263,450,488,517,559,321,201,152,121,109,100,494,2,0,0,5,0,0,176,354,1295,0,0,0,0,1279,2520,4977,476,387,367,346,302,177,0,0,476,293,201,137,80,48,29,23,15,4,0,81,0,0,49,84,171,312,643,87,87,53,36,16,4,510,0,0,21,5,488,78,80,76,75,62,46,61,55,46,38,0,0,16,10,2,3,24,47,88,132,179,275,310,352,404,471,519,304,238,199,200,199,248,280,143,0,0,0,0,2,19,0,1641,13,2,15,28
1465,0,0,0,0,318,0,0,0,0,11,17,19,25,37,40,48,47,53,52,61,67,67,78,78,418,3,16,52,102,146,192,355,339,925,0,0,0,0,0,0,4748,555,414,363,404,430,341,0,0,316,292,238,168,97,52,18,12,4,0,0,73,43,20,5,0,0,0,584,65,118,77,34,19,6,499,58,23,14,2,430,75,68,65,57,60,43,43,43,44,63,44,25,14,6,0,3,7,7,17,20,33,49,0,0,0,0,262,273,263,244,223,224,245,269,293,153,0,0,0,0,6,0,1655,8,3,18,28
1489,712,0,0,168,331,0,0,0,0,0,5,10,19,25,25,26,28,31,36,46,47,52,57,63,366,7,18,40,48,61,90,329,297,740,0,0,0,0,0,0,4451,703,441,307,355,502,704,542,378,377,365,317,240,152,66,18,8,0,0,0,14,21,14,2,0,0,23,543,0,57,107,33,13,5,421,59,30,14,3,370,75,56,54,44,45,39,29,25,16,13,11,8,1,0,2,8,15,0,6,12,37,21,0,0,0,0,139,292,284,280,260,238,257,266,288,312,0,0,0,0,0,0,1671,12,4,16,26
799,1173,85,144,284,180,12,5,0,0,2,0,2,4,7,8,13,18,23,29,42,47,59,55,68,314,5,17,34,36,68,100,497,236,579,218,0,0,0,0,169,4078,945,538,253,202,247,290,326,347,365,383,333,293,223,96,10,8,0,0,0,0,5,6,0,0,0,32,504,0,0,78,37,14,2,369,53,29,13,2,317,72,49,50,43,28,25,16,11,3,4,1,2,0,4,12,18,39,1,0,5,19,0,0,0,0,0,0,146,297,281,289,247,270,275,280,474,0,0,6,0,0,0,1694,18,7,23,30
428,1467,143,179,204,95,24,12,14,11,12,4,7,0,0,0,5,6,14,18,28,36,34,44,57,260,6,18,31,46,72,103,438,0,216,426,0,7,89,236,356,3419,1349,764,291,168,191,215,257,299,332,415,385,350,307,153,0,0,0,0,0,0,0,0,0,32,40,55,479,0,0,50,41,21,4,334,53,30,13,4,268,70,51,36,31,32,27,16,4,0,17,11,11,4,9,19,28,86,11,4,0,5,0,0,0,0,0,0,0,163,233,297,280,284,447,613,1103,1111,1121,1143,1151,0,7,1728,18,4,22,38
242,1693,161,152,132,66,32,22,30,18,13,4,18,0,5,3,14,0,5,6,21,24,26,42,45,219,4,15,34,49,65,136,377,0,0,412,0,0,132,254,236,2532,1964,1215,358,151,156,156,201,234,288,365,407,420,417,268,0,0,0,0,0,0,0,0,2,24,0,9,440,117,77,45,35,18,5,298,59,36,17,6,221,52,45,37,21,11,11,7,0,6,45,20,13,2,11,23,32,117,0,15,3,0,0,0,0,0,0,0,0,85,162,228,249,0,5,16,0,0,0,0,1159,0,4,1750,15,3,19,34
149,1848,142,138,120,69,43,37,36,24,14,5,31,0,13,17,37,3,0,1,14,14,25,32,48,181,4,19,35,45,60,206,297,0,21,404,0,0,257,397,217,1404,2636,2010,570,147,153,118,134,159,211,284,368,476,601,548,0,0,0,0,0,0,12,0,0,6,0,8,297,71,71,48,35,11,3,253,50,33,15,4,178,46,33,28,17,3,1,0,3,21,79,23,15,4,11,23,33,144,0,31,9,4,0,0,0,0,0,0,4,47,116,196,387,6,0,2,0,0,0,0,1167,593,301,1928,21,4,15,34
96,1995,159,121,94,59,42,41,41,30,15,6,45,4,14,36,75,13,6,0,4,8,23,29,44,134,2,16,25,40,46,339,174,0,26,367,0,15,502,253,0,0,1652,3347,941,140,133,106,92,103,131,172,232,339,595,1093,1043,975,895,730,478,0,28,12,8,0,0,6,235,86,74,52,42,17,3,217,63,31,14,2,141,39,26,22,11,0,0,0,0,15,110,26,14,4,18,30,42,196,22,49,12,9,0,0,0,0,0,8,13,33,78,123,470,17,8,0,0,0,0,0,588,591,446,2166,20,1,16,37
72,2105,139,110,95,69,61,57,52,29,14,3,72,4,0,25,127,12,10,5,0,0,13,23,36,101,5,16,28,42,49,310,0,0,30,346,1,20,471,0,0,0,0,2872,1744,157,131,86,65,59,66,74,75,83,77,83,109,134,255,487,957,0,53,23,8,0,0,1,169,86,72,59,42,20,5,163,87,31,16,3,110,31,21,15,10,0,4,12,10,31,158,29,18,3,17,31,44,279,43,57,43,25,5,0,0,0,0,11,21,36,69,111,556,30,6,0,0,0,0,2,317,470,470,2438,17,3,15,35
64,2223,133,108,99,82,68,60,52,29,16,2,84,0,0,0,206,63,46,22,7,0,6,16,18,63,4,14,26,41,53,267,5,20,51,317,3,18,450,27,5,0,246,1974,3368,189,147,83,58,38,40,46,57,68,63,57,57,31,0,0,949,0,71,19,10,6,2,0,108,92,69,61,53,26,10,101,155,27,15,5,77,20,10,4,0,0,0,10,0,15,197,34,21,2,17,32,54,317,0,51,29,0,2,0,0,0,0,11,34,61,100,106,655,21,0,0,0,0,0,8,165,335,575,3041,12,2,11,40
72,2374,132,129,110,85,75,78,55,29,14,2,98,0,0,100,214,0,0,0,12,4,0,3,6,42,1,15,30,41,58,219,4,16,33,274,2,18,395,16,3,0,238,0,3259,235,189,121,70,30,30,23,28,37,36,47,62,54,0,0,941,923,903,816,791,770,164,109,85,81,59,49,48,27,10,0,130,32,15,3,49,12,4,0,0,0,0,22,0,15,226,31,16,2,19,30,50,362,0,74,20,0,10,0,0,0,0,0,0,0,60,91,700,0,0,0,0,0,5,15,105,0,0,3076,19,3,0,26
